Source,Target,Weight,Type
NDNS_Ebner-Eschenbach_Krambambuli,NDNS_Lentner,3,undirected
NDNS_Floerke,NDNS_Boehlau,1,undirected
NDNS_Floerke,NDNS_Dueringsfeld,1,undirected
NDNS_Floerke,NDNS_Fontane,2,undirected
NDNS_Floerke,NDNS_Friedmann,1,undirected
NDNS_Floerke,NDNS_Heyse,3,undirected
NDNS_Floerke,NDNS_Hirsch,2,undirected
NDNS_Floerke,NDNS_Jensen,1,undirected
NDNS_Floerke,NDNS_Mosen,1,undirected
NDNS_Floerke,NDNS_Scherr,5,undirected
NDNS_Floerke,NDNS_Schoene,2,undirected
NDNS_Floerke,NDNS_Schweichel,1,undirected
NDNS_Floerke,NDNS_Smidt_Feuerschiff,2,undirected
NDNS_Floerke,NDNS_Starklof,1,undirected
NDNS_Floerke,NDNS_Vacano,2,undirected
NDNS_Floerke,NDNS_Weber,1,undirected
NDNS_Fontane,NDNS_Floerke,2,undirected
NDNS_Fontane,NDNS_Laistner,1,undirected
NDNS_Fontane,NDNS_Scherr,3,undirected
NDNS_Franzos,NDNS_Scherr,3,undirected
NDNS_Franzos,NDNS_Vacano,2,undirected
NDNS_Franzos,NDNS_Zitelmann,1,undirected
NDNS_Frapan,NDNS_Boehlau,1,undirected
NDNS_Frapan,NDNS_Buelow_Herr,2,undirected
NDNS_Frapan,NDNS_Friedmann,2,undirected
NDNS_Frapan,NDNS_Laistner,3,undirected
NDNS_Frenzel,NDNS_Boehm,5,undirected
NDNS_Frenzel,NDNS_Boy-Ed,2,undirected
NDNS_Frenzel,NDNS_Dingelstedt,2,undirected
NDNS_Frenzel,NDNS_Godin,1,undirected
NDNS_Frenzel,NDNS_Gutzkow,3,undirected
NDNS_Frenzel,NDNS_Hoffmann,1,undirected
NDNS_Frenzel,NDNS_Kleist,2,undirected
NDNS_Frenzel,NDNS_Lentner,3,undirected
NDNS_Frenzel,NDNS_Lindau_Welt,2,undirected
NDNS_Frenzel,NDNS_Marbach,2,undirected
NDNS_Frenzel,NDNS_Putlitz,3,undirected
NDNS_Frenzel,NDNS_Schweichel,4,undirected
NDNS_Frenzel,NDNS_Spielhagen,2,undirected
NDNS_Frenzel,NDNS_Widmann,3,undirected
NDNS_Frenzel,NDNS_Zitelmann,2,undirected
NDNS_Friedmann,NDNS_Boehlau,2,undirected
NDNS_Friedmann,NDNS_Floerke,1,undirected
NDNS_Friedmann,NDNS_Frapan,2,undirected
NDNS_Friedmann,NDNS_Lentner,1,undirected
NDNS_Friedmann,NDNS_Rosegger,1,undirected
NDNS_Friedmann,NDNS_Scherr,3,undirected
NDNS_Friedmann,NDNS_Schweichel,2,undirected
NDNS_Ganghofer,NDNS_Laistner,3,undirected
NDNS_Ganghofer,NDNS_Scherr,2,undirected
NDNS_Ganghofer,NDNS_Schweichel,1,undirected
NDNS_Gaudy,NDNS_Anzengruber,1,undirected
NDNS_Gaudy,NDNS_Ebner-Eschenbach_Krambambuli,2,undirected
NDNS_Gaudy,NDNS_Mosen,3,undirected
NDNS_Gaudy,NDNS_Mueller,3,undirected
NDNS_Gaudy,NDNS_Postl,1,undirected
NDNS_Gaudy,NDNS_Reuter,1,undirected
NDNS_Gaudy,NDNS_Scherr,2,undirected
NDNS_Gaudy,NDNS_Schiller,3,undirected
NDNS_Gaudy,NDNS_Smidt_Feuerschiff,1,undirected
NDNS_Gaudy,NDNS_Starklof,5,undirected
NDNS_Gaudy,NDNS_Storm,3,undirected
NDNS_Gaudy,NDNS_Trautmann,2,undirected
NDNS_Gaudy,NDNS_Weitbrecht,2,undirected
NDNS_Godin,NDNS_Frenzel,1,undirected
NDNS_Godin,NDNS_Vacano,2,undirected
NDNS_Godin,NDNS_Zitelmann,3,undirected
NDNS_Gutzkow,NDNS_Boehm,1,undirected
NDNS_Gutzkow,NDNS_Frenzel,3,undirected
NDNS_Gutzkow,NDNS_Widmann,2,undirected
NDNS_Heiberg,NDNS_Artaria,2,undirected
NDNS_Heiberg,NDNS_Vacano,3,undirected
NDNS_Heiberg,NDNS_Zitelmann,1,undirected
NDNS_Hermann-Pantenius,NDNS_Kirchbach,1,undirected
NDNS_Hermann-Pantenius,NDNS_Scherr,2,undirected
NDNS_Hermann-Pantenius,NDNS_Schweichel,3,undirected
NDNS_Hermann-Pantenius,NDNS_Vacano,1,undirected
NDNS_Heyse,NDNS_Floerke,3,undirected
NDNS_Heyse,NDNS_Laistner,1,undirected
NDNS_Heyse,NDNS_Scherr,2,undirected
NDNS_Hirsch,NDNS_Floerke,2,undirected
NDNS_Hirsch,NDNS_Vacano,3,undirected
NDNS_Hirsch,NDNS_Zitelmann,1,undirected
NDNS_Hoffmann,NDNS_Boehm,2,undirected
NDNS_Hoffmann,NDNS_Frenzel,1,undirected
NDNS_Hoffmann,NDNS_Widmann,3,undirected
NDNS_Hopfen,NDNS_Scherr,3,undirected
NDNS_Hopfen,NDNS_Schweichel,2,undirected
NDNS_Hopfen,NDNS_Starklof,1,undirected
NDNS_Jensen,NDNS_Floerke,1,undirected
NDNS_Jensen,NDNS_Scherr,3,undirected
NDNS_Jensen,NDNS_Starklof,2,undirected
NDNS_Kirchbach,NDNS_Hermann-Pantenius,1,undirected
NDNS_Kirchbach,NDNS_Scherr,2,undirected
NDNS_Kirchbach,NDNS_Vacano,3,undirected
NDNS_Kirschner,NDNS_Dingelstedt,3,undirected
NDNS_Kirschner,NDNS_Schweichel,1,undirected
NDNS_Kirschner,NDNS_Vacano,2,undirected
NDNS_Kleist,NDNS_Boehm,3,undirected
NDNS_Kleist,NDNS_Frenzel,2,undirected
NDNS_Kleist,NDNS_Marbach,1,undirected
NDNS_Kulke,NDNS_Ludwig,2,undirected
NDNS_Kulke,NDNS_Puttkammer,1,undirected
NDNS_Kulke,NDNS_Scherr,3,undirected
NDNS_Laistner,NDNS_Boehlau,3,undirected
NDNS_Laistner,NDNS_Buelow_Herr,3,undirected
NDNS_Laistner,NDNS_Fontane,1,undirected
NDNS_Laistner,NDNS_Frapan,3,undirected
NDNS_Laistner,NDNS_Ganghofer,3,undirected
NDNS_Laistner,NDNS_Heyse,1,undirected
NDNS_Laistner,NDNS_Ludwig,1,undirected
NDNS_Laistner,NDNS_Scherr,3,undirected
NDNS_Laistner,NDNS_Schweichel,2,undirected
NDNS_Laistner,NDNS_Starklof,1,undirected
NDNS_Laistner,NDNS_Stern,2,undirected
NDNS_Laistner,NDNS_Voss,2,undirected
NDNS_Laistner,NDNS_Wildenbruch,2,undirected
NDNS_Lentner,NDNS_Ebner-Eschenbach_Krambambuli,3,undirected
NDNS_Lentner,NDNS_Frenzel,3,undirected
NDNS_Lentner,NDNS_Friedmann,1,undirected
NDNS_Lentner,NDNS_Mueller,2,undirected
NDNS_Lentner,NDNS_Rosenthal-Bonin,3,undirected
NDNS_Lentner,NDNS_Smidt_Passagiere,3,undirected
NDNS_Lentner,NDNS_Weitbrecht,1,undirected
NDNS_Lindau_Welt,NDNS_Boehm,3,undirected
NDNS_Lindau_Welt,NDNS_Frenzel,2,undirected
NDNS_Lindau_Welt,NDNS_Widmann,1,undirected
NDNS_Lindau_Wette,NDNS_Dueringsfeld,2,undirected
NDNS_Lindau_Wette,NDNS_Puttkammer,3,undirected
NDNS_Lindau_Wette,NDNS_Schweichel,1,undirected
NDNS_Ludwig,NDNS_Anzengruber,5,undirected
NDNS_Ludwig,NDNS_Kulke,2,undirected
NDNS_Ludwig,NDNS_Laistner,1,undirected
NDNS_Ludwig,NDNS_Scherr,3,undirected
NDNS_Ludwig,NDNS_Trautmann,1,undirected
NDNS_Marbach,NDNS_Boehm,3,undirected
NDNS_Marbach,NDNS_Frenzel,2,undirected
NDNS_Marbach,NDNS_Kleist,1,undirected
NDNS_Marbach,NDNS_Widmann,1,undirected
NDNS_Meyer,NDNS_Dingelstedt,1,undirected
NDNS_Meyer,NDNS_Mueller,3,undirected
NDNS_Meyer,NDNS_Weber,2,undirected
NDNS_Mosen,NDNS_Floerke,1,undirected
NDNS_Mosen,NDNS_Gaudy,3,undirected
NDNS_Mosen,NDNS_Scherr,2,undirected
NDNS_Mosenthal,NDNS_Bernstein,1,undirected
NDNS_Mosenthal,NDNS_Scherr,3,undirected
NDNS_Mosenthal,NDNS_Schweichel,2,undirected
NDNS_Mueller,NDNS_Bernstein,2,undirected
NDNS_Mueller,NDNS_Gaudy,3,undirected
NDNS_Mueller,NDNS_Lentner,2,undirected
NDNS_Mueller,NDNS_Meyer,3,undirected
NDNS_Mueller,NDNS_Scherr,3,undirected
NDNS_Mueller,NDNS_Smidt_Passagiere,2,undirected
NDNS_Mueller,NDNS_Starklof,1,undirected
NDNS_Postl,NDNS_Gaudy,1,undirected
NDNS_Postl,NDNS_Scherr,3,undirected
NDNS_Postl,NDNS_Spielhagen,2,undirected
NDNS_Putlitz,NDNS_Frenzel,3,undirected
NDNS_Putlitz,NDNS_Spielhagen,1,undirected
NDNS_Putlitz,NDNS_Vacano,2,undirected
NDNS_Puttkammer,NDNS_Burow,3,undirected
NDNS_Puttkammer,NDNS_Dingelstedt,1,undirected
NDNS_Puttkammer,NDNS_Kulke,1,undirected
NDNS_Puttkammer,NDNS_Lindau_Wette,3,undirected
NDNS_Puttkammer,NDNS_Vacano,2,undirected
NDNS_Puttkammer,NDNS_Zitelmann,3,undirected
NDNS_Reuter,NDNS_Gaudy,1,undirected
NDNS_Reuter,NDNS_Smidt_Passagiere,2,undirected
NDNS_Reuter,NDNS_Weitbrecht,6,undirected
NDNS_Rosegger,NDNS_Bernstein,3,undirected
NDNS_Rosegger,NDNS_Friedmann,1,undirected
NDNS_Rosegger,NDNS_Scherr,2,undirected
NDNS_Rosenthal-Bonin,NDNS_Boehm,1,undirected
NDNS_Rosenthal-Bonin,NDNS_Lentner,3,undirected
NDNS_Rosenthal-Bonin,NDNS_Widmann,2,undirected
NDNS_Saar,NDNS_Dingelstedt,2,undirected
NDNS_Saar,NDNS_Schweichel,1,undirected
NDNS_Saar,NDNS_Vacano,3,undirected
NDNS_Scherr,NDNS_Anzengruber,2,undirected
NDNS_Scherr,NDNS_Artaria,1,undirected
NDNS_Scherr,NDNS_Bernstein,3,undirected
NDNS_Scherr,NDNS_Burow,2,undirected
NDNS_Scherr,NDNS_Floerke,5,undirected
NDNS_Scherr,NDNS_Fontane,3,undirected
NDNS_Scherr,NDNS_Franzos,3,undirected
NDNS_Scherr,NDNS_Friedmann,3,undirected
NDNS_Scherr,NDNS_Ganghofer,2,undirected
NDNS_Scherr,NDNS_Gaudy,2,undirected
NDNS_Scherr,NDNS_Hermann-Pantenius,2,undirected
NDNS_Scherr,NDNS_Heyse,2,undirected
NDNS_Scherr,NDNS_Hopfen,3,undirected
NDNS_Scherr,NDNS_Jensen,3,undirected
NDNS_Scherr,NDNS_Kirchbach,2,undirected
NDNS_Scherr,NDNS_Kulke,3,undirected
NDNS_Scherr,NDNS_Laistner,3,undirected
NDNS_Scherr,NDNS_Ludwig,3,undirected
NDNS_Scherr,NDNS_Mosen,2,undirected
NDNS_Scherr,NDNS_Mosenthal,3,undirected
NDNS_Scherr,NDNS_Mueller,3,undirected
NDNS_Scherr,NDNS_Postl,3,undirected
NDNS_Scherr,NDNS_Rosegger,2,undirected
NDNS_Scherr,NDNS_Schoene,3,undirected
NDNS_Scherr,NDNS_Schweichel,6,undirected
NDNS_Scherr,NDNS_Silberstein,3,undirected
NDNS_Scherr,NDNS_Spielhagen,3,undirected
NDNS_Scherr,NDNS_Starklof,4,undirected
NDNS_Scherr,NDNS_Storm,2,undirected
NDNS_Scherr,NDNS_Trautmann,3,undirected
NDNS_Scherr,NDNS_Voss,1,undirected
NDNS_Schiller,NDNS_Boehm,2,undirected
NDNS_Schiller,NDNS_Gaudy,3,undirected
NDNS_Schiller,NDNS_Spielhagen,1,undirected
NDNS_Schoene,NDNS_Floerke,2,undirected
NDNS_Schoene,NDNS_Scherr,3,undirected
NDNS_Schoene,NDNS_Vacano,1,undirected
NDNS_Schweichel,NDNS_Dingelstedt,1,undirected
NDNS_Schweichel,NDNS_Dueringsfeld,2,undirected
NDNS_Schweichel,NDNS_Ebner-Eschenbach_Freiherren,2,undirected
NDNS_Schweichel,NDNS_Floerke,1,undirected
NDNS_Schweichel,NDNS_Frenzel,4,undirected
NDNS_Schweichel,NDNS_Friedmann,2,undirected
NDNS_Schweichel,NDNS_Ganghofer,1,undirected
NDNS_Schweichel,NDNS_Hermann-Pantenius,3,undirected
NDNS_Schweichel,NDNS_Hopfen,2,undirected
NDNS_Schweichel,NDNS_Kirschner,1,undirected
NDNS_Schweichel,NDNS_Laistner,2,undirected
NDNS_Schweichel,NDNS_Lindau_Wette,1,undirected
NDNS_Schweichel,NDNS_Mosenthal,2,undirected
NDNS_Schweichel,NDNS_Saar,1,undirected
NDNS_Schweichel,NDNS_Scherr,6,undirected
NDNS_Schweichel,NDNS_Silberstein,2,undirected
NDNS_Schweichel,NDNS_Spielhagen,1,undirected
NDNS_Schweichel,NDNS_Vacano,2,undirected
NDNS_Schweichel,NDNS_Voss,3,undirected
NDNS_Schweichel,NDNS_Wildenbruch,3,undirected
NDNS_Schweichel,NDNS_Zitelmann,4,undirected
NDNS_Silberstein,NDNS_Scherr,3,undirected
NDNS_Silberstein,NDNS_Schweichel,2,undirected
NDNS_Silberstein,NDNS_Starklof,1,undirected
NDNS_Smidt_Feuerschiff,NDNS_Boehlau,3,undirected
NDNS_Smidt_Feuerschiff,NDNS_Floerke,2,undirected
NDNS_Smidt_Feuerschiff,NDNS_Gaudy,1,undirected
NDNS_Smidt_Passagiere,NDNS_Lentner,3,undirected
NDNS_Smidt_Passagiere,NDNS_Mueller,2,undirected
NDNS_Smidt_Passagiere,NDNS_Reuter,2,undirected
NDNS_Smidt_Passagiere,NDNS_Weitbrecht,1,undirected
NDNS_Spielhagen,NDNS_Artaria,2,undirected
NDNS_Spielhagen,NDNS_Frenzel,2,undirected
NDNS_Spielhagen,NDNS_Postl,2,undirected
NDNS_Spielhagen,NDNS_Putlitz,1,undirected
NDNS_Spielhagen,NDNS_Scherr,3,undirected
NDNS_Spielhagen,NDNS_Schiller,1,undirected
NDNS_Spielhagen,NDNS_Schweichel,1,undirected
NDNS_Starklof,NDNS_Floerke,1,undirected
NDNS_Starklof,NDNS_Gaudy,5,undirected
NDNS_Starklof,NDNS_Hopfen,1,undirected
NDNS_Starklof,NDNS_Jensen,2,undirected
NDNS_Starklof,NDNS_Laistner,1,undirected
NDNS_Starklof,NDNS_Mueller,1,undirected
NDNS_Starklof,NDNS_Scherr,4,undirected
NDNS_Starklof,NDNS_Silberstein,1,undirected
NDNS_Starklof,NDNS_Stern,1,undirected
NDNS_Starklof,NDNS_Storm,1,undirected
NDNS_Stern,NDNS_Laistner,2,undirected
NDNS_Stern,NDNS_Starklof,1,undirected
NDNS_Stern,NDNS_Weber,3,undirected
NDNS_Storm,NDNS_Gaudy,3,undirected
NDNS_Storm,NDNS_Scherr,2,undirected
NDNS_Storm,NDNS_Starklof,1,undirected
NDNS_Trautmann,NDNS_Gaudy,2,undirected
NDNS_Trautmann,NDNS_Ludwig,1,undirected
NDNS_Trautmann,NDNS_Scherr,3,undirected
NDNS_Vacano,NDNS_Artaria,3,undirected
NDNS_Vacano,NDNS_Boehm,1,undirected
NDNS_Vacano,NDNS_Buelow_Verzaubert,3,undirected
NDNS_Vacano,NDNS_Dingelstedt,4,undirected
NDNS_Vacano,NDNS_Dueringsfeld,3,undirected
NDNS_Vacano,NDNS_Ebner-Eschenbach_Freiherren,1,undirected
NDNS_Vacano,NDNS_Floerke,2,undirected
NDNS_Vacano,NDNS_Franzos,2,undirected
NDNS_Vacano,NDNS_Godin,2,undirected
NDNS_Vacano,NDNS_Heiberg,3,undirected
NDNS_Vacano,NDNS_Hermann-Pantenius,1,undirected
NDNS_Vacano,NDNS_Hirsch,3,undirected
NDNS_Vacano,NDNS_Kirchbach,3,undirected
NDNS_Vacano,NDNS_Kirschner,2,undirected
NDNS_Vacano,NDNS_Putlitz,2,undirected
NDNS_Vacano,NDNS_Puttkammer,2,undirected
NDNS_Vacano,NDNS_Saar,3,undirected
NDNS_Vacano,NDNS_Schoene,1,undirected
NDNS_Vacano,NDNS_Schweichel,2,undirected
NDNS_Vacano,NDNS_Weber,3,undirected
NDNS_Vacano,NDNS_Widmann,1,undirected
NDNS_Vacano,NDNS_Wildenbruch,1,undirected
NDNS_Vacano,NDNS_Zitelmann,6,undirected
NDNS_Voss,NDNS_Laistner,2,undirected
NDNS_Voss,NDNS_Scherr,1,undirected
NDNS_Voss,NDNS_Schweichel,3,undirected
NDNS_Weber,NDNS_Boy-Ed,1,undirected
NDNS_Weber,NDNS_Floerke,1,undirected
NDNS_Weber,NDNS_Meyer,2,undirected
NDNS_Weber,NDNS_Stern,3,undirected
NDNS_Weber,NDNS_Vacano,3,undirected
NDNS_Weber,NDNS_Zitelmann,2,undirected
NDNS_Weitbrecht,NDNS_Gaudy,2,undirected
NDNS_Weitbrecht,NDNS_Lentner,1,undirected
NDNS_Weitbrecht,NDNS_Reuter,6,undirected
NDNS_Weitbrecht,NDNS_Smidt_Passagiere,1,undirected
NDNS_Widmann,NDNS_Boehm,4,undirected
NDNS_Widmann,NDNS_Frenzel,3,undirected
NDNS_Widmann,NDNS_Gutzkow,2,undirected
NDNS_Widmann,NDNS_Hoffmann,3,undirected
NDNS_Widmann,NDNS_Lindau_Welt,1,undirected
NDNS_Widmann,NDNS_Marbach,1,undirected
NDNS_Widmann,NDNS_Rosenthal-Bonin,2,undirected
NDNS_Widmann,NDNS_Vacano,1,undirected
NDNS_Wildenbruch,NDNS_Laistner,2,undirected
NDNS_Wildenbruch,NDNS_Schweichel,3,undirected
NDNS_Wildenbruch,NDNS_Vacano,1,undirected
NDNS_Zitelmann,NDNS_Boy-Ed,3,undirected
NDNS_Zitelmann,NDNS_Buelow_Verzaubert,1,undirected
NDNS_Zitelmann,NDNS_Burow,1,undirected
NDNS_Zitelmann,NDNS_Franzos,1,undirected
NDNS_Zitelmann,NDNS_Frenzel,2,undirected
NDNS_Zitelmann,NDNS_Godin,3,undirected
NDNS_Zitelmann,NDNS_Heiberg,1,undirected
NDNS_Zitelmann,NDNS_Hirsch,1,undirected
NDNS_Zitelmann,NDNS_Puttkammer,3,undirected
NDNS_Zitelmann,NDNS_Schweichel,4,undirected
NDNS_Zitelmann,NDNS_Vacano,6,undirected
NDNS_Zitelmann,NDNS_Weber,2,undirected
